service,sortie_id,type,box_ids,cargo_counts,n_boxes,mass_kg,volume_m3,energy_kWh,time_s,safe_payload_kg,available_energy_kWh,rho,objective
S004,S004-01,C,S004-B001|S004-B002|S004-B003|S004-B004|S004-B005|S004-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,6.1769107423796425,2305.184064967841,63.2584,6.4,20,T-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,6.4,20,N-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,6.4,20,E-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,6.4,20,T-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,6.4,20,N-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,6.4,20,E-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,6.4,20,T-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,6.4,20,N-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,6.4,20,E-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,6.4,20,T-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.857489201651335,2203.7583959173335,58.435,6.4,20,N-opt
S008,S008-01,B,S008-B001|S008-B003|S008-B004,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.986013277988837,1965.888618492203,28.632,3.2,20,E-opt
S008,S008-02,B,S008-B002|S008-B005,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.7734578535037,1905.888618492203,28.632,3.2,20,E-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.857489201651335,2203.7583959173335,58.435,6.4,20,T-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,3.2,20,N-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,3.2,20,E-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,3.2,20,T-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,3.2,20,N-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,3.2,20,E-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,3.2,20,T-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,3.2,20,N-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,3.2,20,E-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,3.2,20,T-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,30.0,3.2,20,N-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,30.0,3.2,20,E-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,30.0,3.2,20,T-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,3.2,20,N-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,3.2,20,E-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,3.2,20,T-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,3.2,20,N-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,3.2,20,E-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,3.2,20,T-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,3.2,20,N-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,3.2,20,E-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,3.2,20,T-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.92626894731049,1693.4261775174655,80.0,6.0,25,N-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.0046938846697038,1495.4261775174655,80.0,6.0,25,N-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.92626894731049,1693.4261775174655,80.0,6.0,25,E-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.0046938846697038,1495.4261775174655,80.0,6.0,25,E-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.92626894731049,1693.4261775174655,80.0,6.0,25,T-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.0046938846697038,1495.4261775174655,80.0,6.0,25,T-opt
S002,S002-01,B,S002-B001|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.721922975511305,1819.8886725284528,29.8833,3.0,25,N-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.739363404434351,2045.0067572452497,61.6437,6.0,25,N-opt
S002,S002-01,B,S002-B001|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.721922975511305,1819.8886725284528,29.8833,3.0,25,E-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.739363404434351,2045.0067572452497,61.6437,6.0,25,E-opt
S002,S002-01,B,S002-B001|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.721922975511305,1819.8886725284528,29.8833,3.0,25,T-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.739363404434351,2045.0067572452497,61.6437,6.0,25,T-opt
S003,S003-01,B,S003-B001|S003-B005|S003-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7791674808241336,2080.2414747964503,29.0492,3.0,25,N-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004|S003-B006|S003-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.763364795675429,2369.8095208576483,61.178,6.0,25,N-opt
S003,S003-01,B,S003-B001|S003-B005|S003-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7791674808241336,2080.2414747964503,29.0492,3.0,25,E-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004|S003-B006|S003-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.763364795675429,2369.8095208576483,61.178,6.0,25,E-opt
S003,S003-01,B,S003-B001|S003-B005|S003-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7791674808241336,2080.2414747964503,29.0492,3.0,25,T-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004|S003-B006|S003-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.763364795675429,2369.8095208576483,61.178,6.0,25,T-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.586356071937873,1925.7710095479192,27.2155,3.0,25,N-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B005|S004-B006,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.540003886232419,2173.184064967841,55.1188,6.0,25,N-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.586356071937873,1925.7710095479192,27.2155,3.0,25,E-opt
S004,S004-02,B,S004-B002|S004-B006,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.678558384203423,1925.7710095479192,27.2155,3.0,25,E-opt
S004,S004-03,B,S004-B003|S004-B005,应急食品:1|饮用水:1,2,22.0,0.055,2.751404337882099,1925.7710095479192,27.2155,3.0,25,E-opt
S004,S004-01,B,S004-B001|S004-B004|S004-B005,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.8822655586744954,1985.7710095479192,27.2155,3.0,25,T-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B006,生活卫生用品:1|饮用水:2,3,34.0,0.089,5.335804673747933,2107.184064967841,55.1188,6.0,25,T-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,6.0,25,N-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,6.0,25,E-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,6.0,25,T-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,6.0,25,N-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,6.0,25,E-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,6.0,25,T-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,6.0,25,N-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,6.0,25,E-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,6.0,25,T-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.857489201651335,2203.7583959173335,49.1113,6.0,25,N-opt
S008,S008-01,B,S008-B001|S008-B003|S008-B004,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.986013277988837,1965.888618492203,25.2724,3.0,25,E-opt
S008,S008-02,B,S008-B002|S008-B005,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.7734578535037,1905.888618492203,25.2724,3.0,25,E-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.857489201651335,2203.7583959173335,49.1113,6.0,25,T-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,3.0,25,N-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,3.0,25,E-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.1024528395672246,1560.7787366148573,30.0,3.0,25,T-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,3.0,25,N-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,3.0,25,E-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8210449428989826,1554.5713591276817,30.0,3.0,25,T-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,3.0,25,N-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,3.0,25,E-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.077171254529726,1189.630285736439,30.0,3.0,25,T-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,29.3864,3.0,25,N-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,29.3864,3.0,25,E-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7552342804549035,1923.80003809751,29.3864,3.0,25,T-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,3.0,25,N-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,3.0,25,E-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.824566933772147,1510.4000484846588,30.0,3.0,25,T-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,3.0,25,N-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,3.0,25,E-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.137304308171069,1868.5974513534843,30.0,3.0,25,T-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,3.0,25,N-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,3.0,25,E-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.3109026130195294,1829.5729924903098,30.0,3.0,25,T-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.92626894731049,1693.4261775174655,80.0,5.6,30,N-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.0046938846697038,1495.4261775174655,80.0,5.6,30,N-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.92626894731049,1693.4261775174655,80.0,5.6,30,E-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.0046938846697038,1495.4261775174655,80.0,5.6,30,E-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.92626894731049,1693.4261775174655,80.0,5.6,30,T-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.0046938846697038,1495.4261775174655,80.0,5.6,30,T-opt
S002,S002-01,C,S002-B001|S002-B004|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:2,4,39.0,0.094,5.187321479975067,1979.0067572452497,52.4804,5.6,30,N-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.2652923341909155,1979.0067572452497,52.4804,5.6,30,N-opt
S002,S002-01,B,S002-B001|S002-B005,医疗物资:1|饮用水:1,2,17.0,0.039,2.44024626994997,1759.8886725284528,26.5801,2.8,30,E-opt
S002,S002-02,B,S002-B002|S002-B008,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.5278631894397154,1759.8886725284528,26.5801,2.8,30,E-opt
S002,S002-03,B,S002-B003|S002-B007,应急食品:1|饮用水:1,2,22.0,0.055,2.597196285968586,1759.8886725284528,26.5801,2.8,30,E-opt
S002,S002-04,B,S002-B004|S002-B006,应急食品:1|饮用水:1,2,22.0,0.055,2.597196285968586,1759.8886725284528,26.5801,2.8,30,E-opt
S002,S002-01,C,S002-B001|S002-B004|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:2,4,39.0,0.094,5.187321479975067,1979.0067572452497,52.4804,5.6,30,T-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.2652923341909155,1979.0067572452497,52.4804,5.6,30,T-opt
S003,S003-01,C,S003-B001|S003-B005|S003-B006|S003-B007|S003-B008,医疗物资:1|应急食品:2|生活卫生用品:1|饮用水:1,5,39.0,0.13,5.207715133255133,2369.8095208576483,51.8381,5.6,30,N-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004,饮用水:3,3,42.0,0.081,5.28677830626896,2237.8095208576483,51.8381,5.6,30,N-opt
S003,S003-01,B,S003-B001|S003-B005,医疗物资:1|饮用水:1,2,17.0,0.039,2.496305935550539,2020.2414747964503,25.4423,2.8,30,E-opt
S003,S003-02,B,S003-B002|S003-B008,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.584789173829935,2020.2414747964503,25.4423,2.8,30,E-opt
S003,S003-03,B,S003-B003|S003-B007,应急食品:1|饮用水:1,2,22.0,0.055,2.654443926315979,2020.2414747964503,25.4423,2.8,30,E-opt
S003,S003-04,B,S003-B004|S003-B006,应急食品:1|饮用水:1,2,22.0,0.055,2.654443926315979,2020.2414747964503,25.4423,2.8,30,E-opt
S003,S003-01,C,S003-B001|S003-B005|S003-B006|S003-B007|S003-B008,医疗物资:1|应急食品:2|生活卫生用品:1|饮用水:1,5,39.0,0.13,5.207715133255133,2369.8095208576483,51.8381,5.6,30,T-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004,饮用水:3,3,42.0,0.081,5.28677830626896,2237.8095208576483,51.8381,5.6,30,T-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.586356071937873,1925.7710095479192,23.1924,2.8,30,N-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B005|S004-B006,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.540003886232419,2173.184064967841,44.036,5.6,30,N-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.586356071937873,1925.7710095479192,23.1924,2.8,30,E-opt
S004,S004-02,B,S004-B002|S004-B006,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.678558384203423,1925.7710095479192,23.1924,2.8,30,E-opt
S004,S004-03,B,S004-B003|S004-B005,应急食品:1|饮用水:1,2,22.0,0.055,2.751404337882099,1925.7710095479192,23.1924,2.8,30,E-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.586356071937873,1925.7710095479192,23.1924,2.8,30,T-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B005|S004-B006,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.540003886232419,2173.184064967841,44.036,5.6,30,T-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,5.6,30,N-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,5.6,30,E-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.2387743677705485,1880.044640635813,80.0,5.6,30,T-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,5.6,30,N-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,5.6,30,E-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5939758810401803,1560.8632994307266,80.0,5.6,30,T-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,5.6,30,N-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,5.6,30,E-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.4104434057083766,1907.4812665020695,80.0,5.6,30,T-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003,医疗物资:1|饮用水:2,3,31.0,0.066,5.483538057581007,2071.7583959173335,35.9995,5.6,30,N-opt
S008,S008-02,B,S008-B004|S008-B005,应急食品:1|生活卫生用品:1,2,14.0,0.063,2.598727872346759,1905.888618492203,20.7308,2.8,30,N-opt
S008,S008-01,B,S008-B001|S008-B003,医疗物资:1|饮用水:1,2,17.0,0.039,2.6773567125024744,1905.888618492203,20.7308,2.8,30,E-opt
S008,S008-02,B,S008-B002,饮用水:1,1,14.0,0.027,2.598727872346759,1845.888618492203,20.7308,2.8,30,E-opt
S008,S008-03,B,S008-B004|S008-B005,应急食品:1|生活卫生用品:1,2,14.0,0.063,2.598727872346759,1905.888618492203,20.7308,2.8,30,E-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003,医疗物资:1|饮用水:2,3,31.0,0.066,5.483538057581007,2071.7583959173335,35.9995,5.6,30,T-opt
