pattern_id,uav_type,n_stops,visit_order,n_boxes,total_mass_kg,total_volume_m3,energy_kWh,duration_s,end_SOC,has_hard_deadline,latest_start_s,direct_time_s,outage_time_s,outage_ratio,gap_count,max_gap_s,min_margin_db,needs_relay
P002302,A,2,S008>S011,2,16.0,0.056,3.2759524896644256,2421.260085706776,0.2720105578523498,False,inf,1657.329019522684,763.9310661840917,0.3155097094664644,1,763.9310661840917,-6.238708362975757,1
P002303,A,2,S011>S008,2,16.0,0.056,3.1643604888833456,2421.2600857067764,0.2968087802481454,False,inf,1674.765339617999,746.4947460887774,0.3083083682316897,1,746.4947460887774,-6.238708362975757,1
P002304,A,2,S008>S011,2,11.0,0.04,3.164496391170531,2421.260085706776,0.2967785797398821,True,8708.320854393798,1657.329019522684,763.9310661840917,0.3155097094664644,1,763.9310661840917,-6.238708362975757,1
P002305,A,2,S011>S008,2,11.0,0.04,3.1347731688140748,2421.2600857067764,0.303383740263539,True,9936.045726566092,1674.765339617999,746.4947460887774,0.3083083682316897,1,746.4947460887774,-6.238708362975757,1
P002306,A,2,S008>S011,2,17.0,0.039,3.3498656167435445,2421.260085706776,0.2555854185014345,True,5861.671324359528,1657.329019522684,763.9310661840917,0.3155097094664644,1,763.9310661840917,-6.238708362975757,1
P002307,A,2,S011>S008,2,17.0,0.039,3.1393065176593,2421.2600857067764,0.3023763294090443,True,5586.615256600362,1674.765339617999,746.4947460887774,0.3083083682316897,1,746.4947460887774,-6.238708362975757,1
P002308,A,2,S008>S011,2,11.0,0.04,3.195275118190775,2421.260085706776,0.2899388626242722,True,5861.671324359528,1657.329019522684,763.9310661840917,0.3155097094664644,1,763.9310661840917,-6.238708362975757,1
P002309,A,2,S011>S008,2,11.0,0.04,3.102881733460497,2421.2600857067764,0.3104707258976673,True,5586.615256600362,1674.765339617999,746.4947460887774,0.3083083682316897,1,746.4947460887774,-6.238708362975757,1
P002310,A,2,S008>S011,2,6.0,0.024,3.1045190830590794,2421.260085706776,0.3101068704313157,True,5861.671324359528,1657.329019522684,763.9310661840917,0.3155097094664644,1,763.9310661840917,-6.238708362975757,1
P002311,A,2,S011>S008,2,6.0,0.024,3.080485413087723,2421.2600857067764,0.315447685980506,True,5586.615256600362,1674.765339617999,746.4947460887774,0.3083083682316897,1,746.4947460887774,-6.238708362975757,1
P002312,A,2,S008>S011,3,20.0,0.051,3.44719780322478,2481.260085706776,0.2339560437278266,True,5831.671324359528,1717.329019522684,763.9310661840917,0.3078802865466195,1,763.9310661840917,-6.238708362975757,1
P002313,A,2,S011>S008,3,20.0,0.051,3.1618456830790667,2481.2600857067764,0.2973676259824296,True,5526.615256600362,1734.765339617999,746.4947460887774,0.3008530828303481,1,746.4947460887774,-6.238708362975757,1
P002314,A,2,S008>S011,3,14.0,0.052,3.266232945351998,2481.260085706776,0.2741704565884448,True,5831.671324359528,1717.329019522684,763.9310661840917,0.3078802865466195,1,763.9310661840917,-6.238708362975757,1
P002315,A,2,S011>S008,3,14.0,0.052,3.119738971249678,2481.2600857067764,0.3067246730556271,True,5526.615256600362,1734.765339617999,746.4947460887774,0.3008530828303481,1,746.4947460887774,-6.238708362975757,1
P002316,A,2,S008>S011,3,20.0,0.051,3.326143218980784,2481.260085706776,0.2608570624487147,True,5801.671324359528,1687.329019522684,793.9310661840917,0.3199709175017596,1,793.9310661840917,-6.238708362975757,1
P002317,A,2,S011>S008,3,20.0,0.051,3.286015850656396,2481.2600857067764,0.2697742554096898,True,5526.615256600362,1704.765339617999,776.4947460887774,0.3129437137854882,1,776.4947460887774,-6.238708362975757,1
P002318,A,2,S008>S011,3,20.0,0.051,3.326143218980784,2481.260085706776,0.2608570624487147,True,5801.671324359528,1687.329019522684,793.9310661840917,0.3199709175017596,1,793.9310661840917,-6.238708362975757,1
P002319,A,2,S011>S008,3,20.0,0.051,3.286015850656396,2481.2600857067764,0.2697742554096898,True,5526.615256600362,1704.765339617999,776.4947460887774,0.3129437137854882,1,776.4947460887774,-6.238708362975757,1
P002320,A,2,S008>S011,3,12.0,0.059,3.1789390056137243,2481.260085706776,0.2935691098636168,True,5801.671324359528,1687.329019522684,793.9310661840917,0.3199709175017596,1,793.9310661840917,-6.238708362975757,1
P002321,A,2,S011>S008,3,12.0,0.059,3.148166126032547,2481.2600857067764,0.3004075275483229,True,5526.615256600362,1704.765339617999,776.4947460887774,0.3129437137854882,1,776.4947460887774,-6.238708362975757,1
P002322,A,2,S008>S011,3,14.0,0.052,3.210326016596049,2481.260085706776,0.2865942185342113,True,5801.671324359528,1687.329019522684,793.9310661840917,0.3199709175017596,1,793.9310661840917,-6.238708362975757,1
P002323,A,2,S011>S008,3,14.0,0.052,3.17742623333896,2481.2600857067764,0.2939052814802312,True,5526.615256600362,1704.765339617999,776.4947460887774,0.3129437137854882,1,776.4947460887774,-6.238708362975757,1
P002325,A,2,S015>S008,2,9.0,0.047,3.545749012181917,2799.103967400092,0.2120557750706849,True,5971.45507651159,1470.1183379383751,1328.985629461717,0.4747896630278175,2,709.1621476095038,-6.243983355098692,1
P002335,A,2,S009>S010,2,22.0,0.055,3.103174634112749,2344.97749976523,0.3104056368638335,True,9702.642756880525,1366.553693489632,978.4238062755978,0.4172423003519453,3,496.50003079851103,-3.22108252558607,1
P002336,A,2,S010>S009,2,22.0,0.055,3.12513674649061,2344.97749976523,0.3055251674465311,True,9019.199743354246,1355.7464508831465,989.2310488820837,0.4218509768136886,3,503.62790104674855,-3.22108252558607,1
P002339,A,2,S009>S010,2,22.0,0.055,3.153332981112712,2344.97749976523,0.2992593375305084,True,1804.4120681547408,1366.553693489632,978.4238062755978,0.4172423003519453,3,496.50003079851103,-3.22108252558607,1
P002340,A,2,S010>S009,2,22.0,0.055,3.077739732823981,2344.97749976523,0.3160578371502265,True,2525.5370987466963,1355.7464508831465,989.2310488820837,0.4218509768136886,3,503.62790104674855,-3.22108252558607,1
P002346,A,2,S010>S009,2,17.0,0.039,2.983944528967653,2344.97749976523,0.336901215784966,True,2525.5370987466963,1355.7464508831465,989.2310488820837,0.4218509768136886,3,503.62790104674855,-3.22108252558607,1
P002347,A,2,S009>S010,2,11.0,0.04,2.956438685017672,2344.97749976523,0.3430136255516285,True,9702.642756880525,1366.553693489632,978.4238062755978,0.4172423003519453,3,496.50003079851103,-3.22108252558607,1
P002348,A,2,S010>S009,2,11.0,0.04,2.921626207880922,2344.97749976523,0.3507497315820173,True,9019.199743354246,1355.7464508831465,989.2310488820837,0.4218509768136886,3,503.62790104674855,-3.22108252558607,1
P002359,A,2,S009>S011,2,22.0,0.055,2.6539544411670217,2037.497591245566,0.4102323464073285,True,9702.642756880525,1466.7607643858569,570.736826859709,0.2801165651983939,1,570.736826859709,-3.209942490616612,1
P002364,A,2,S011>S009,2,22.0,0.055,2.5512507992443787,2037.497591245566,0.4330553779456936,True,9936.045726566092,1471.5777669602824,565.9198242852835,0.2777523893607769,1,565.9198242852835,-3.209942490616612,1
P002368,A,2,S011>S009,2,11.0,0.04,2.4754282150072204,2037.497591245566,0.4499048411095065,True,9936.045726566092,1471.5777669602824,565.9198242852835,0.2777523893607769,1,565.9198242852835,-3.209942490616612,1
P002371,A,2,S009>S011,2,11.0,0.04,2.507218492071944,2037.497591245566,0.4428403350951235,True,9702.642756880525,1466.7607643858569,570.736826859709,0.2801165651983939,1,570.736826859709,-3.209942490616612,1
P002379,A,2,S009>S011,3,20.0,0.051,2.5966853027055974,2097.497591245566,0.4229588216209783,True,9032.083348855009,1496.760764385857,600.736826859709,0.2864064442157337,1,600.736826859709,-3.209942490616612,1
P002380,A,2,S011>S009,3,20.0,0.051,2.607042929223418,2097.497591245566,0.4206571268392404,True,9266.679651873908,1501.5777669602826,595.9198242852835,0.2841098968468449,1,595.9198242852835,-3.209942490616612,1
P002381,A,2,S009>S011,3,14.0,0.052,2.5151261400985114,2097.497591245566,0.4410830799781086,True,9032.083348855009,1496.760764385857,600.736826859709,0.2864064442157337,1,600.736826859709,-3.209942490616612,1
P002382,A,2,S011>S009,3,14.0,0.052,2.5124865077774965,2097.497591245566,0.4416696649383341,True,9266.679651873908,1501.5777669602826,595.9198242852835,0.2841098968468449,1,595.9198242852835,-3.209942490616612,1
P002383,A,2,S009>S012,2,22.0,0.055,3.2514373311877502,2376.0445717421867,0.2774583708471666,True,9702.642756880525,1185.9533139110415,1190.0912578311452,0.5008707631096898,1,1190.0912578311452,-5.4426206856221455,1
P002384,A,2,S012>S009,2,22.0,0.055,3.350221880118114,2376.0445717421867,0.2555062488626414,True,8988.132671377289,1178.3012706259851,1197.7433011162016,0.5040912596340651,1,1197.7433011162016,-5.4426206856221455,1
P002387,A,2,S009>S012,2,22.0,0.055,3.2832133915268047,2376.0445717421867,0.2703970241051545,True,1999.2327696753653,1185.9533139110415,1190.0912578311452,0.5008707631096898,1,1190.0912578311452,-5.4426206856221455,1
P002388,A,2,S012>S009,2,22.0,0.055,3.3195766947790597,2376.0445717421867,0.2623162900490979,True,2294.862658582448,1178.3012706259851,1197.7433011162016,0.5040912596340651,1,1197.7433011162016,-5.4426206856221455,1
P002389,A,2,S009>S012,2,16.0,0.056,3.161491546976668,2376.0445717421867,0.2974463228940737,False,inf,1185.9533139110415,1190.0912578311452,0.5008707631096898,1,1190.0912578311452,-5.4426206856221455,1
P002390,A,2,S012>S009,2,16.0,0.056,3.2016662143822865,2376.0445717421867,0.2885186190261586,False,inf,1178.3012706259851,1197.7433011162016,0.5040912596340651,1,1197.7433011162016,-5.4426206856221455,1
P002393,A,2,S009>S012,2,17.0,0.039,3.2064945018723723,2376.0445717421867,0.287445666250584,True,1999.2327696753653,1185.9533139110415,1190.0912578311452,0.5008707631096898,1,1190.0912578311452,-5.4426206856221455,1
P002394,A,2,S012>S009,2,17.0,0.039,3.201913669019039,2376.0445717421867,0.2884636291068801,True,2294.862658582448,1178.3012706259851,1197.7433011162016,0.5040912596340651,1,1197.7433011162016,-5.4426206856221455,1
P002395,A,2,S009>S012,2,11.0,0.04,3.104701382092672,2376.0445717421867,0.3100663595349617,True,9702.642756880525,1185.9533139110415,1190.0912578311452,0.5008707631096898,1,1190.0912578311452,-5.4426206856221455,1
P002396,A,2,S012>S009,2,11.0,0.04,3.1097676302656745,2376.0445717421867,0.3089405266076279,True,8988.132671377289,1178.3012706259851,1197.7433011162016,0.5040912596340651,1,1197.7433011162016,-5.4426206856221455,1
P002399,A,2,S009>S012,3,20.0,0.051,3.270387713941175,2436.0445717421867,0.2732471746797389,True,1939.2327696753653,1215.9533139110415,1220.0912578311452,0.5008493161348736,1,1220.0912578311452,-5.4426206856221455,1
P002400,A,2,S012>S009,3,20.0,0.051,3.2593497306799,2436.0445717421867,0.2757000598489111,True,2234.862658582448,1208.3012706259851,1227.7433011162016,0.5039904915361035,1,1227.7433011162016,-5.4426206856221455,1
P002407,A,2,S009>S013,2,22.0,0.055,2.8198945830282147,2129.7306033190835,0.3733567593270633,True,9702.642756880525,1177.827392160008,951.9032111590756,0.4469594462677954,1,951.9032111590756,-3.212887152010012,1
P002408,A,2,S013>S009,2,22.0,0.055,2.8256273606741558,2129.7306033190835,0.3720828087390766,True,9234.446639800391,1173.5948802451255,956.135723073958,0.4489467924177199,1,956.135723073958,-3.212887152010012,1
P002412,A,2,S013>S009,2,22.0,0.055,2.793922472250571,2129.7306033190835,0.3791283394998731,True,2546.454970714341,1173.5948802451255,956.135723073958,0.4489467924177199,1,956.135723073958,-3.212887152010012,1
P002419,A,2,S009>S013,2,11.0,0.04,2.673158633933137,2129.7306033190835,0.4059647480148585,True,9702.642756880525,1177.827392160008,951.9032111590756,0.4469594462677954,1,951.9032111590756,-3.212887152010012,1
P002420,A,2,S013>S009,2,11.0,0.04,2.6468370058341955,2129.7306033190835,0.4118139987035121,True,9234.446639800391,1173.5948802451255,956.135723073958,0.4489467924177199,1,956.135723073958,-3.212887152010012,1
P002432,A,2,S009>S014,2,16.0,0.056,3.517304255493745,2710.325987366697,0.218376832112501,False,inf,1501.7843942378545,1208.5415931288428,0.4459026695541667,2,718.7697219169204,-3.227908027579588,1
P002433,A,2,S014>S009,2,16.0,0.056,3.5253277321359167,2710.325987366697,0.2165938373031296,False,inf,1487.8500682334063,1222.4759191332903,0.4510438688303416,2,714.5456889969694,-3.227908027579588,1
P002435,A,2,S014>S009,2,11.0,0.04,3.465807931668864,2710.325987366697,0.2298204596291414,True,2357.962780648213,1487.8500682334063,1222.4759191332903,0.4510438688303416,2,714.5456889969694,-3.227908027579588,1
P002437,A,2,S014>S009,2,17.0,0.039,3.5019170304851306,2710.325987366697,0.2217962154477487,True,2357.962780648213,1487.8500682334063,1222.4759191332903,0.4510438688303416,2,714.5456889969694,-3.227908027579588,1
P002438,A,2,S009>S014,2,11.0,0.04,3.46051409060975,2710.325987366697,0.2309968687533889,True,9702.642756880525,1501.7843942378545,1208.5415931288428,0.4459026695541667,2,718.7697219169204,-3.227908027579588,1
P002439,A,2,S014>S009,2,11.0,0.04,3.428726221203684,2710.325987366697,0.2380608397325146,True,8653.851255752777,1487.8500682334063,1222.4759191332903,0.4510438688303416,2,714.5456889969694,-3.227908027579588,1
P002441,A,2,S014>S009,2,6.0,0.024,3.383018209017677,2710.325987366697,0.2482181757738495,True,2357.962780648213,1487.8500682334063,1222.4759191332903,0.4510438688303416,2,714.5456889969694,-3.227908027579588,1
P002442,A,2,S014>S009,3,20.0,0.051,3.5468228898001986,2770.325987366697,0.2118171355999558,True,2297.962780648213,1517.8500682334063,1252.4759191332903,0.4521041656631239,2,744.5456889969694,-3.227908027579588,1
P002452,A,2,S009>S015,2,11.0,0.04,3.544353774106696,2678.989376542344,0.2123658279762897,True,9702.642756880525,1614.4081424825506,1064.5812340597934,0.3973816557024957,2,584.9580343159698,-3.667449320763623,1
P002458,A,2,S010>S011,2,22.0,0.055,2.787313169080848,2191.322971386204,0.3805970735375893,True,2525.5370987466963,1791.0244703607648,400.298501025439,0.1826743507244005,1,400.298501025439,-1.6558298429310554,1
P002459,A,2,S011>S010,2,22.0,0.055,2.772080460288427,2191.3229713862047,0.3839821199359051,True,1958.066596533766,1800.3127744593464,391.0101969268583,0.1784356765445259,1,391.0101969268583,-1.6558298429310554,1
P002461,A,2,S011>S010,2,17.0,0.039,2.732682660250071,2191.3229713862047,0.3927371866110953,True,1958.066596533766,1800.3127744593464,391.0101969268583,0.1784356765445259,1,391.0101969268583,-1.6558298429310554,1
P002463,A,2,S011>S010,2,22.0,0.055,2.7100444284469734,2191.3229713862047,0.3977679047895615,True,9936.045726566092,1800.3127744593464,391.0101969268583,0.1784356765445259,1,391.0101969268583,-1.6558298429310554,1
P002467,A,2,S011>S010,2,11.0,0.04,2.634221844209814,2191.3229713862047,0.4146173679533745,True,9936.045726566092,1800.3127744593464,391.0101969268583,0.1784356765445259,1,391.0101969268583,-1.6558298429310554,1
P002482,A,2,S010>S012,2,22.0,0.055,3.281165418088414,2478.1521069062715,0.2708521293136857,True,2525.5370987466963,1233.4225216747132,1244.7295852315583,0.5022813497858614,1,1244.7295852315583,-5.4454248818918245,1
P002486,A,2,S010>S012,2,22.0,0.055,3.322419470594712,2478.1521069062715,0.2616845620900639,True,1897.1252345112805,1233.4225216747132,1244.7295852315583,0.5022813497858614,1,1244.7295852315583,-5.4454248818918245,1
P002487,A,2,S012>S010,2,22.0,0.055,3.374739682968492,2478.1521069062715,0.250057848229224,True,2294.862658582448,1236.5777209961425,1241.574385910129,0.5010081433056635,1,1241.574385910129,-5.4454248818918245,1
P002488,A,2,S010>S012,2,16.0,0.056,3.202206605643056,2478.1521069062715,0.288398532079321,False,inf,1233.4225216747132,1244.7295852315583,0.5022813497858614,1,1244.7295852315583,-5.4454248818918245,1
P002506,A,2,S010>S013,2,22.0,0.055,2.326142656496537,2009.992187968592,0.4830794096674362,True,2525.5370987466963,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002507,A,2,S013>S010,2,22.0,0.055,2.342490926760466,2009.992187968592,0.4794464607198965,True,2139.3973799513783,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002508,A,2,S010>S013,2,17.0,0.039,2.248719370907014,2009.992187968592,0.5002845842428858,True,2118.4861746504,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002509,A,2,S013>S010,2,17.0,0.039,2.2750052259576488,2009.992187968592,0.4944432831205225,True,2139.3973799513783,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002510,A,2,S010>S013,2,22.0,0.055,2.343030407082674,2009.992187968592,0.4793265762038502,True,2118.4861746504,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002511,A,2,S013>S010,2,22.0,0.055,2.325605447007662,2009.992187968592,0.4831987895538528,True,2546.454970714341,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002512,A,2,S010>S013,2,16.0,0.056,2.247183844051178,2009.992187968592,0.5006258124330716,False,inf,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002513,A,2,S013>S010,2,16.0,0.056,2.2464161969019547,2009.992187968592,0.5007964006884544,False,inf,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002514,A,2,S010>S013,2,11.0,0.04,2.186401049820283,2009.992187968592,0.5141331000399372,True,2118.4861746504,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002515,A,2,S013>S010,2,11.0,0.04,2.195815686369114,2009.992187968592,0.5120409585846413,True,2546.454970714341,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002516,A,2,S010>S013,2,17.0,0.039,2.275758398150337,2009.992187968592,0.4942759115221473,True,2118.4861746504,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002517,A,2,S013>S010,2,17.0,0.039,2.2479703619087705,2009.992187968592,0.5004510306869399,True,2139.3973799513783,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002518,A,2,S010>S013,2,11.0,0.04,2.1965523264774687,2009.992187968592,0.5118772607827847,True,2525.5370987466963,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002519,A,2,S013>S010,2,11.0,0.04,2.18566630207304,2009.992187968592,0.5142963773171023,True,2139.3973799513783,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002520,A,2,S010>S013,2,6.0,0.024,2.147966873119449,2009.992187968592,0.522674028195678,True,2118.4861746504,1225.2965999236797,784.6955880449123,0.3903973322592704,1,784.6955880449123,-1.7901289961733653,1
P002521,A,2,S013>S010,2,6.0,0.024,2.147442494666786,2009.992187968592,0.5227905567407143,True,2139.3973799513783,1231.871330615283,778.120857353309,0.3871263092518387,1,778.120857353309,-1.7901289961733653,1
P002522,A,2,S010>S013,3,20.0,0.051,2.3246615833643656,2069.992187968592,0.483408537030141,True,2058.4861746504,1255.29659992368,814.6955880449123,0.3935742331686875,1,814.6955880449123,-1.7901289961733653,1
P002523,A,2,S013>S010,3,20.0,0.051,2.2865693659807698,2069.992187968592,0.4918734742264956,True,2079.3973799513783,1261.8713306152831,808.120857353309,0.3903980227801568,1,808.120857353309,-1.7901289961733653,1
P002524,A,2,S010>S013,3,14.0,0.052,2.233226548275898,2069.992187968592,0.503727433716467,True,2058.4861746504,1255.29659992368,814.6955880449123,0.3935742331686875,1,814.6955880449123,-1.7901289961733653,1
P002525,A,2,S013>S010,3,14.0,0.052,2.214485924356889,2069.992187968592,0.5078920168095802,True,2079.3973799513783,1261.8713306152831,808.120857353309,0.3903980227801568,1,808.120857353309,-1.7901289961733653,1
P002526,A,2,S010>S013,3,20.0,0.051,2.287217584613442,2069.992187968592,0.4917294256414573,True,2058.4861746504,1255.29659992368,814.6955880449123,0.3935742331686875,1,814.6955880449123,-1.7901289961733653,1
P002527,A,2,S013>S010,3,20.0,0.051,2.3240080661205824,2069.992187968592,0.4835537630843149,True,2079.3973799513783,1261.8713306152831,808.120857353309,0.3903980227801568,1,808.120857353309,-1.7901289961733653,1
P002528,A,2,S010>S013,3,14.0,0.052,2.215261603806182,2069.992187968592,0.5077196435986262,True,2058.4861746504,1255.29659992368,814.6955880449123,0.3935742331686875,1,814.6955880449123,-1.7901289961733653,1
P002529,A,2,S013>S010,3,14.0,0.052,2.232447841048828,2069.992187968592,0.5039004797669271,True,2079.3973799513783,1261.8713306152831,808.120857353309,0.3903980227801568,1,808.120857353309,-1.7901289961733653,1
P002530,A,2,S010>S014,2,22.0,0.055,2.5585213935011915,2254.530767160259,0.4314396903330686,True,2525.5370987466963,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002531,A,2,S014>S010,2,22.0,0.055,2.6153693120098955,2254.5307671602595,0.4188068195533565,True,1894.8588007597111,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002532,A,2,S010>S014,2,17.0,0.039,2.47849453989018,2254.530767160259,0.44922343557996,True,2062.3931188581946,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002533,A,2,S014>S010,2,17.0,0.039,2.537006474692978,2254.5307671602595,0.4362207834015604,True,1894.8588007597111,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002534,A,2,S010>S014,2,22.0,0.055,2.5798092471587277,2254.530767160259,0.4267090561869495,True,2062.3931188581946,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002535,A,2,S014>S010,2,22.0,0.055,2.5940678333523595,2254.5307671602595,0.4235404814772534,True,2357.962780648213,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002536,A,2,S010>S014,2,16.0,0.056,2.4795625810558324,2254.530767160259,0.4489860930987039,False,inf,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002537,A,2,S014>S010,2,16.0,0.056,2.5020339872210484,2254.5307671602595,0.4439924472842115,False,inf,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002538,A,2,S010>S014,2,11.0,0.04,2.416176218803449,2254.530767160259,0.4630719513770113,True,2062.3931188581946,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002539,A,2,S014>S010,2,11.0,0.04,2.4425141867539955,2254.5307671602595,0.4572190696102232,True,2357.962780648213,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002540,A,2,S010>S014,2,17.0,0.039,2.5125372382263897,2254.530767160259,0.4416583915052468,True,2062.3931188581946,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002541,A,2,S014>S010,2,17.0,0.039,2.5029387971901023,2254.5307671602595,0.4437913784021995,True,1894.8588007597111,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002542,A,2,S010>S014,2,11.0,0.04,2.428931063482123,2254.530767160259,0.4602375414484171,True,2525.5370987466963,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002543,A,2,S014>S010,2,11.0,0.04,2.429747987908655,2254.5307671602595,0.4600560026869655,True,1894.8588007597111,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002544,A,2,S010>S014,2,6.0,0.024,2.377742042102615,2254.530767160259,0.4716128795327522,True,2062.3931188581946,1299.2536020015266,955.2771651587324,0.4237144061520045,1,955.2771651587324,-2.7488069776422748,1
P002545,A,2,S014>S010,2,6.0,0.024,2.3840399757226485,2254.5307671602595,0.4702133387283003,True,1894.8588007597111,1296.1265186035644,958.4042485566952,0.4251014279853332,1,958.4042485566952,-2.7488069776422748,1
P002546,A,2,S010>S014,3,20.0,0.051,2.5641721138185494,2314.530767160259,0.430183974706989,True,2002.3931188581944,1329.2536020015266,985.2771651587324,0.4256919714087825,1,985.2771651587324,-2.7488069776422748,1
P002547,A,2,S014>S010,3,20.0,0.051,2.54784465650517,2314.5307671602595,0.4338122985544067,True,1834.8588007597111,1326.1265186035644,988.4042485566952,0.4270430372240791,1,988.4042485566952,-2.7488069776422748,1
P002548,A,2,S010>S014,3,14.0,0.052,2.46763449217693,2314.530767160259,0.4516367795162376,True,2002.3931188581944,1329.2536020015266,985.2771651587324,0.4256919714087825,1,985.2771651587324,-2.7488069776422748,1
P002549,A,2,S014>S010,3,14.0,0.052,2.463740541039034,2314.5307671602595,0.4525021019913258,True,1834.8588007597111,1326.1265186035644,988.4042485566952,0.4270430372240791,1,988.4042485566952,-2.7488069776422748,1
P002550,A,2,S010>S014,3,20.0,0.051,2.5169927535966083,2314.530767160259,0.4406682769785315,True,2002.3931188581944,1329.2536020015266,985.2771651587324,0.4256919714087825,1,985.2771651587324,-2.7488069776422748,1
P002551,A,2,S014>S010,3,20.0,0.051,2.5950558083937776,2314.5307671602595,0.4233209314680494,True,1834.8588007597111,1326.1265186035644,988.4042485566952,0.4270430372240791,1,988.4042485566952,-2.7488069776422748,1
P002552,A,2,S010>S014,3,14.0,0.052,2.445036772789348,2314.530767160259,0.4566584949357004,True,2002.3931188581944,1329.2536020015266,985.2771651587324,0.4256919714087825,1,985.2771651587324,-2.7488069776422748,1
P002553,A,2,S014>S010,3,14.0,0.052,2.486356427093283,2314.5307671602595,0.4474763495348259,True,1834.8588007597111,1326.1265186035644,988.4042485566952,0.4270430372240791,1,988.4042485566952,-2.7488069776422748,1
P002554,A,2,S011>S012,2,22.0,0.055,3.382505320367637,2519.7250637155976,0.2483321510294139,True,9936.045726566092,1684.1814704015892,835.5435933140084,0.3316010962251223,3,755.5435933140084,-5.442925668296965,1
P002557,A,2,S011>S012,2,22.0,0.055,3.454175713649166,2519.7250637155976,0.2324053969668519,True,1855.5522777019544,1684.1814704015892,835.5435933140084,0.3316010962251223,3,755.5435933140084,-5.442925668296965,1
P002558,A,2,S012>S011,2,22.0,0.055,3.553348325881589,2519.725063715597,0.2103670386929801,True,2294.862658582448,1672.9045334145817,846.8205303010154,0.3360765595006188,3,766.8205303010154,-5.442925668296965,1
P002564,A,2,S012>S011,2,17.0,0.039,3.413919102671564,2519.725063715597,0.2413513105174302,True,2294.862658582448,1672.9045334145817,846.8205303010154,0.3360765595006188,3,766.8205303010154,-5.442925668296965,1
P002565,A,2,S011>S012,2,11.0,0.04,3.3066827361304787,2519.7250637155976,0.2651816141932269,True,9936.045726566092,1684.1814704015892,835.5435933140084,0.3316010962251223,3,755.5435933140084,-5.442925668296965,1
P002576,A,2,S011>S013,2,22.0,0.055,2.575938404048216,2073.906995590139,0.4275692435448409,True,9936.045726566092,1702.0256312514673,371.8813643386718,0.1793143883160736,1,371.8813643386718,-1.7783987710747056,1
P002580,A,2,S011>S013,2,22.0,0.055,2.6304193011679096,2073.906995590139,0.4154623775182423,True,2054.5713670288533,1702.0256312514673,371.8813643386718,0.1793143883160736,1,371.8813643386718,-1.7783987710747056,1
P002581,A,2,S013>S011,2,22.0,0.055,2.6526699351932157,2073.906995590139,0.4105177921792855,True,2546.454970714341,1701.9689711059125,371.9380244842266,0.1793417088013583,2,361.9380244842266,-1.7783987710747056,1
