service,sortie_id,type,box_ids,cargo_counts,n_boxes,mass_kg,volume_m3,energy_kWh,time_s,safe_payload_kg,available_energy_kWh,rho,objective
S004,S004-01,C,S004-B001|S004-B002|S004-B003|S004-B004|S004-B005|S004-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,6.119363799617691,2188.2416882588564,64.2951,6.4,20,T-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,6.4,20,N-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,6.4,20,E-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,6.4,20,T-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,6.4,20,N-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,6.4,20,E-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,6.4,20,T-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,6.4,20,N-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,6.4,20,E-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,6.4,20,T-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.825076922464769,2136.7274297308095,59.1574,6.4,20,N-opt
S008,S008-01,B,S008-B001|S008-B003|S008-B004,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.960630550069152,1911.270794192073,29.0143,3.2,20,E-opt
S008,S008-02,B,S008-B002|S008-B005,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.7494872082402404,1851.270794192073,29.0143,3.2,20,E-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.825076922464769,2136.7274297308095,59.1574,6.4,20,T-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.130236530099273,1631.3782951272271,30.0,3.2,20,N-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.130236530099273,1631.3782951272271,30.0,3.2,20,E-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.130236530099273,1631.3782951272271,30.0,3.2,20,T-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.804912115129597,1524.547034583411,30.0,3.2,20,N-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.804912115129597,1524.547034583411,30.0,3.2,20,E-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.804912115129597,1524.547034583411,30.0,3.2,20,T-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.0542701525007734,1132.6456889753713,30.0,3.2,20,N-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.0542701525007734,1132.6456889753713,30.0,3.2,20,E-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.0542701525007734,1132.6456889753713,30.0,3.2,20,T-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7498930409760503,1917.9408462029787,30.0,3.2,20,N-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7498930409760503,1917.9408462029787,30.0,3.2,20,E-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7498930409760503,1917.9408462029787,30.0,3.2,20,T-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8209951870678336,1507.5018734358305,30.0,3.2,20,N-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8209951870678336,1507.5018734358305,30.0,3.2,20,E-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8209951870678336,1507.5018734358305,30.0,3.2,20,T-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.0196221452292424,1580.116744566375,30.0,3.2,20,N-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.0196221452292424,1580.116744566375,30.0,3.2,20,E-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.0196221452292424,1580.116744566375,30.0,3.2,20,T-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.2954594864258335,1799.1455897396588,30.0,3.2,20,N-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.2954594864258335,1799.1455897396588,30.0,3.2,20,E-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.2954594864258335,1799.1455897396588,30.0,3.2,20,T-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.9240743474800217,1677.5190318265477,80.0,6.0,25,N-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.002564580999616,1479.5190318265477,80.0,6.0,25,N-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.9240743474800217,1677.5190318265477,80.0,6.0,25,E-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.002564580999616,1479.5190318265477,80.0,6.0,25,E-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.9240743474800217,1677.5190318265477,80.0,6.0,25,T-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.002564580999616,1479.5190318265477,80.0,6.0,25,T-opt
S002,S002-01,B,S002-B001|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7586766043957263,1918.753320965953,29.3333,3.0,25,N-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.7830664444208555,2166.340643964,60.7569,6.0,25,N-opt
S002,S002-01,B,S002-B001|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7586766043957263,1918.753320965953,29.3333,3.0,25,E-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.7830664444208555,2166.340643964,60.7569,6.0,25,E-opt
S002,S002-01,B,S002-B001|S002-B005|S002-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7586766043957263,1918.753320965953,29.3333,3.0,25,T-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004|S002-B006|S002-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.7830664444208555,2166.340643964,60.7569,6.0,25,T-opt
S003,S003-01,B,S003-B001|S003-B005|S003-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.716687099261159,1951.330032739159,30.0,3.0,25,N-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004|S003-B006|S003-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.673772707917894,2211.600023787336,63.0242,6.0,25,N-opt
S003,S003-01,B,S003-B001|S003-B005|S003-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.716687099261159,1951.330032739159,30.0,3.0,25,E-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004|S003-B006|S003-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.673772707917894,2211.600023787336,63.0242,6.0,25,E-opt
S003,S003-01,B,S003-B001|S003-B005|S003-B007,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.716687099261159,1951.330032739159,30.0,3.0,25,T-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004|S003-B006|S003-B008,应急食品:1|生活卫生用品:1|饮用水:3,5,56.0,0.14400000000000002,5.673772707917894,2211.600023787336,63.0242,6.0,25,T-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.5477142102787163,1830.4846285257836,27.9343,3.0,25,N-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B005|S004-B006,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.48913365316268,2056.2416882588564,56.4142,6.0,25,N-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.5477142102787163,1830.4846285257836,27.9343,3.0,25,E-opt
S004,S004-02,B,S004-B002|S004-B006,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.6387382796574057,1830.4846285257836,27.9343,3.0,25,E-opt
S004,S004-03,B,S004-B003|S004-B005,应急食品:1|饮用水:1,2,22.0,0.055,2.710798738078175,1830.4846285257836,27.9343,3.0,25,E-opt
S004,S004-01,B,S004-B001|S004-B004|S004-B005,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.8404817159837092,1890.4846285257836,27.9343,3.0,25,T-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B006,生活卫生用品:1|饮用水:2,3,34.0,0.089,5.2880764217098255,1990.2416882588566,56.4142,6.0,25,T-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,6.0,25,N-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,6.0,25,E-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,6.0,25,T-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,6.0,25,N-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,6.0,25,E-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,6.0,25,T-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,6.0,25,N-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,6.0,25,E-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,6.0,25,T-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.825076922464769,2136.7274297308095,50.016,6.0,25,N-opt
S008,S008-01,B,S008-B001|S008-B003|S008-B004,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.960630550069152,1911.270794192073,25.7564,3.0,25,E-opt
S008,S008-02,B,S008-B002|S008-B005,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.7494872082402404,1851.270794192073,25.7564,3.0,25,E-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003|S008-B004|S008-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,5.825076922464769,2136.7274297308095,50.016,6.0,25,T-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.130236530099273,1631.3782951272271,30.0,3.0,25,N-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.130236530099273,1631.3782951272271,30.0,3.0,25,E-opt
S009,S009-01,B,S009-B001|S009-B002|S009-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.130236530099273,1631.3782951272271,30.0,3.0,25,T-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.804912115129597,1524.547034583411,30.0,3.0,25,N-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.804912115129597,1524.547034583411,30.0,3.0,25,E-opt
S010,S010-01,B,S010-B001|S010-B002|S010-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.804912115129597,1524.547034583411,30.0,3.0,25,T-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.0542701525007734,1132.6456889753713,30.0,3.0,25,N-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.0542701525007734,1132.6456889753713,30.0,3.0,25,E-opt
S011,S011-01,B,S011-B001|S011-B002|S011-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.0542701525007734,1132.6456889753713,30.0,3.0,25,T-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7498930409760503,1917.9408462029787,29.4752,3.0,25,N-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7498930409760503,1917.9408462029787,29.4752,3.0,25,E-opt
S012,S012-01,B,S012-B001|S012-B002|S012-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.7498930409760503,1917.9408462029787,29.4752,3.0,25,T-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8209951870678336,1507.5018734358305,30.0,3.0,25,N-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8209951870678336,1507.5018734358305,30.0,3.0,25,E-opt
S013,S013-01,B,S013-B001|S013-B002|S013-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,1.8209951870678336,1507.5018734358305,30.0,3.0,25,T-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.0196221452292424,1580.116744566375,30.0,3.0,25,N-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.0196221452292424,1580.116744566375,30.0,3.0,25,E-opt
S014,S014-01,B,S014-B001|S014-B002|S014-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.0196221452292424,1580.116744566375,30.0,3.0,25,T-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.2954594864258335,1799.1455897396588,30.0,3.0,25,N-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.2954594864258335,1799.1455897396588,30.0,3.0,25,E-opt
S015,S015-01,B,S015-B001|S015-B002|S015-B003,医疗物资:1|应急食品:1|饮用水:1,3,25.0,0.067,2.2954594864258335,1799.1455897396588,30.0,3.0,25,T-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.9240743474800217,1677.5190318265477,80.0,5.6,30,N-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.002564580999616,1479.5190318265477,80.0,5.6,30,N-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.9240743474800217,1677.5190318265477,80.0,5.6,30,E-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.002564580999616,1479.5190318265477,80.0,5.6,30,E-opt
S001,S001-01,C,S001-B001|S001-B002|S001-B008|S001-B009|S001-B010|S001-B012|S001-B013|S001-B014|S001-B015,医疗物资:2|应急食品:2|生活卫生用品:2|饮用水:3,9,76.0,0.23100000000000004,2.9240743474800217,1677.5190318265477,80.0,5.6,30,T-opt
S001,S001-02,C,S001-B003|S001-B004|S001-B005|S001-B006|S001-B007|S001-B011,应急食品:1|饮用水:5,6,78.0,0.163,3.002564580999616,1479.5190318265477,80.0,5.6,30,T-opt
S002,S002-01,C,S002-B001|S002-B005|S002-B006|S002-B007|S002-B008,医疗物资:1|应急食品:2|生活卫生用品:1|饮用水:1,5,39.0,0.13,5.228584614026707,2166.340643964,51.3081,5.6,30,N-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004,饮用水:3,3,42.0,0.081,5.306986039878121,2034.3406439639998,51.3081,5.6,30,N-opt
S002,S002-01,B,S002-B001|S002-B005,医疗物资:1|饮用水:1,2,17.0,0.039,2.4758517078062203,1858.753320965953,25.8582,2.8,30,E-opt
S002,S002-02,B,S002-B002|S002-B008,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.5638991989315296,1858.753320965953,25.8582,2.8,30,E-opt
S002,S002-03,B,S002-B003|S002-B007,应急食品:1|饮用水:1,2,22.0,0.055,2.6335193432174435,1858.753320965953,25.8582,2.8,30,E-opt
S002,S002-04,B,S002-B004|S002-B006,应急食品:1|饮用水:1,2,22.0,0.055,2.6335193432174435,1858.753320965953,25.8582,2.8,30,E-opt
S002,S002-01,C,S002-B001|S002-B005|S002-B006|S002-B007|S002-B008,医疗物资:1|应急食品:2|生活卫生用品:1|饮用水:1,5,39.0,0.13,5.228584614026707,2166.340643964,51.3081,5.6,30,T-opt
S002,S002-02,C,S002-B002|S002-B003|S002-B004,饮用水:3,3,42.0,0.081,5.306986039878121,2034.3406439639998,51.3081,5.6,30,T-opt
S003,S003-01,C,S003-B001|S003-B005|S003-B006|S003-B007|S003-B008,医疗物资:1|应急食品:2|生活卫生用品:1|饮用水:1,5,39.0,0.13,5.131203002993393,2211.600023787336,54.1519,5.6,30,N-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004,饮用水:3,3,42.0,0.081,5.207957948213846,2079.600023787336,54.1519,5.6,30,N-opt
S003,S003-01,B,S003-B001|S003-B005,医疗物资:1|饮用水:1,2,17.0,0.039,2.4399808281032325,1891.330032739159,26.7102,2.8,30,E-opt
S003,S003-02,B,S003-B002|S003-B008,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.5261558385892533,1891.330032739159,26.7102,2.8,30,E-opt
S003,S003-03,B,S003-B003|S003-B007,应急食品:1|饮用水:1,2,22.0,0.055,2.59427177254638,1891.330032739159,26.7102,2.8,30,E-opt
S003,S003-04,B,S003-B004|S003-B006,应急食品:1|饮用水:1,2,22.0,0.055,2.59427177254638,1891.330032739159,26.7102,2.8,30,E-opt
S003,S003-01,C,S003-B001|S003-B005|S003-B006|S003-B007|S003-B008,医疗物资:1|应急食品:2|生活卫生用品:1|饮用水:1,5,39.0,0.13,5.131203002993393,2211.600023787336,54.1519,5.6,30,T-opt
S003,S003-02,C,S003-B002|S003-B003|S003-B004,饮用水:3,3,42.0,0.081,5.207957948213846,2079.600023787336,54.1519,5.6,30,T-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.5477142102787163,1830.4846285257836,24.1335,2.8,30,N-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B005|S004-B006,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.48913365316268,2056.2416882588564,45.7171,5.6,30,N-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.5477142102787163,1830.4846285257836,24.1335,2.8,30,E-opt
S004,S004-02,B,S004-B002|S004-B006,生活卫生用品:1|饮用水:1,2,20.0,0.062,2.6387382796574057,1830.4846285257836,24.1335,2.8,30,E-opt
S004,S004-03,B,S004-B003|S004-B005,应急食品:1|饮用水:1,2,22.0,0.055,2.710798738078175,1830.4846285257836,24.1335,2.8,30,E-opt
S004,S004-01,B,S004-B001|S004-B004,医疗物资:1|饮用水:1,2,17.0,0.039,2.5477142102787163,1830.4846285257836,24.1335,2.8,30,T-opt
S004,S004-02,C,S004-B002|S004-B003|S004-B005|S004-B006,应急食品:1|生活卫生用品:1|饮用水:2,4,42.0,0.117,5.48913365316268,2056.2416882588564,45.7171,5.6,30,T-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,5.6,30,N-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,5.6,30,E-opt
S005,S005-01,C,S005-B001|S005-B002|S005-B003|S005-B004|S005-B005|S005-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,4.168924263280374,1723.9815699571022,80.0,5.6,30,T-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,5.6,30,N-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,5.6,30,E-opt
S006,S006-01,C,S006-B001|S006-B002|S006-B003|S006-B004|S006-B005|S006-B006,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:3,6,59.0,0.15600000000000003,2.5631494790859533,1487.1161986006484,80.0,5.6,30,T-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,5.6,30,N-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,5.6,30,E-opt
S007,S007-01,C,S007-B001|S007-B002|S007-B003|S007-B004|S007-B005,医疗物资:1|应急食品:1|生活卫生用品:1|饮用水:2,5,45.0,0.129,3.382114976092084,1896.7154889141789,80.0,5.6,30,T-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003,医疗物资:1|饮用水:2,3,31.0,0.066,5.455079609831869,2004.7274297308097,37.186,5.6,30,N-opt
S008,S008-02,B,S008-B004|S008-B005,应急食品:1|生活卫生用品:1,2,14.0,0.063,2.5764517262707685,1851.270794192073,21.3703,2.8,30,N-opt
S008,S008-01,B,S008-B001|S008-B003,医疗物资:1|饮用水:1,2,17.0,0.039,2.654233316832749,1851.270794192073,21.3703,2.8,30,E-opt
S008,S008-02,B,S008-B002,饮用水:1,1,14.0,0.027,2.5764517262707685,1791.270794192073,21.3703,2.8,30,E-opt
S008,S008-03,B,S008-B004|S008-B005,应急食品:1|生活卫生用品:1,2,14.0,0.063,2.5764517262707685,1851.270794192073,21.3703,2.8,30,E-opt
S008,S008-01,C,S008-B001|S008-B002|S008-B003,医疗物资:1|饮用水:2,3,31.0,0.066,5.455079609831869,2004.7274297308097,37.186,5.6,30,T-opt
